Feature,MeanGroup1,MeanGroup2,Log2FC,Statistic,PValue,CliffsD,QValue,Significant
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister hominis,-0.9830170143033146,-1.0986552899392685,-0.16045051016651374,904.0,0.17956939550836826,-0.16296296296296298,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_B;s__Lachnoclostridium_B sp900066555,-0.028179509191199506,-0.13380445004847574,-2.247407712518044,1173.0,0.47933956996332283,0.08611111111111103,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp900542115,-0.3295173067068624,-0.40890796246045874,-0.31142191653093104,1194.0,0.38541831470249865,0.10555555555555562,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900541515,0.6058067343678951,0.671563369438623,-0.1486659245565485,1028.0,0.6937063005362003,-0.04814814814814816,0.979955187238877,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D sp905207935,-0.7530641578159745,-0.83345079098353,-0.14632423990197874,1017.0,0.6326861874207372,-0.05833333333333335,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp902771755,-0.5042543091281078,-0.5854989626737078,-0.21551510724419082,1141.0,0.6436116331548654,0.05648148148148158,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladocola;s__Choladocola sp003481535,-0.2988930607757554,-0.2232214771202748,0.4211535614853763,985.0,0.4698890654578757,-0.08796296296296291,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp002493165,-0.11107403141759944,-0.16353928761997005,-0.5581157006129894,1205.0,0.34105879690974505,0.1157407407407407,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Phil12;s__Phil12 sp002633275,0.43456705748612195,0.39665883347400194,0.13168013687650232,1091.0,0.936002231687768,0.010185185185185075,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1071;s__UMGS1071 sp900542375,-0.15452776146039582,0.0779267996105157,,857.0,0.08884913290583123,-0.2064814814814815,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245,-0.6281446565426726,-0.7594905234094146,-0.273935125392979,1026.0,0.6824481320276747,-0.050000000000000044,0.979955187238877,False
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella rogosae,-0.7146863995583668,-0.7421102812340347,-0.05432326022669886,910.0,0.19490696968590637,-0.15740740740740744,0.979955187238877,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum,-0.29535218287591924,-0.49133320487118837,-0.7342654669853551,1201.0,0.3567964700677926,0.11203703703703694,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900544075,-0.37209890933844103,-0.2969584992148465,0.32542483744986345,1119.0,0.7684393862923241,0.036111111111111205,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900066645,0.0006494921660925292,0.18371180749815835,-8.14391629284888,900.0,0.16985470837038485,-0.16666666666666663,0.979955187238877,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp003458715,-0.7673837962395188,-0.6048840248580841,0.34328974271291046,889.0,0.1451743819488707,-0.17685185185185182,0.979955187238877,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania filiformis,-0.22104356666992242,-0.3140256096463854,-0.5065514736333224,1151.0,0.5897992440453336,0.06574074074074066,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp000436795,-0.7338676215067218,-0.4960790763845429,0.5649497379692974,995.0,0.5181578364025273,-0.07870370370370372,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus faecipullorum,-0.47826153908991714,-0.6155569068615201,-0.364092459760426,1087.0,0.9603560834940994,0.0064814814814815325,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia timonensis,-0.6652091526501325,-0.5252603229812799,0.34077540836884695,877.0,0.1214884410479736,-0.187962962962963,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus_A;s__Pseudoruminococcus_A massiliensis,-0.6364008788058612,-0.6278150615135993,0.019596187772375127,1059.0,0.87542815185372,-0.019444444444444486,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp900550165,-0.3690665248234776,-0.5426694385560384,-0.5561927752415424,1245.0,0.2084051591155648,0.15277777777777768,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides massiliensis,0.8532288028769445,0.7415484614266005,0.20239168997868065,1162.0,0.5331228268082345,0.07592592592592595,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp000435975,-0.5901790571100269,-0.8075680388635528,-0.4524310875936934,1227.0,0.26258019101277597,0.13611111111111107,0.979955187238877,False
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp905214495,-0.8791437074205768,-0.974602360322929,-0.14871470468799036,930.0,0.2529327020737735,-0.13888888888888884,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp011038785,-0.14641417985327654,0.1457620280053698,,902.0,0.17466163493852094,-0.16481481481481486,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp014297375,0.012234842663119139,0.1551448196543001,-3.664548060694272,1011.0,0.6003949822285907,-0.06388888888888888,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-127;s__CAG-127 sp900539705,-0.8523965116558413,-0.8756994355518403,-0.038911092597405696,991.0,0.49854782446570767,-0.08240740740740737,0.979955187238877,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides,-0.7452453657830925,-0.8837035926084622,-0.24584705028344425,1146.0,0.6164478235130606,0.061111111111111116,0.979955187238877,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__CAG-313;s__CAG-313 sp900760745,0.42022387872148603,0.19133068759780475,1.1350898567379282,1242.0,0.21682255195743372,0.1499999999999999,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp003438075,-0.6511064689409989,-0.604193194805684,0.10788353753020316,990.0,0.49370771392234647,-0.08333333333333337,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900556215,0.08896515309388053,0.06120427320102997,0.5396079709233648,1062.0,0.8935402898587461,-0.01666666666666672,0.979955187238877,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UMGS872;s__UMGS872 sp905215145,-0.6902234669908859,-0.4295132832741938,0.6843607757645789,852.0,0.08190538811926232,-0.21111111111111114,0.979955187238877,False
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__Slackia_A isoflavoniconvertens,-0.7897988730587783,-0.7746136394760134,0.028008404551967188,1028.0,0.6937063005362003,-0.04814814814814816,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp000432735,-0.7451544619626621,-0.47165999086184274,0.6597922831222802,882.0,0.13096172756930582,-0.18333333333333335,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium merdipullorum,-0.5304045890153284,-0.6201547481071461,-0.22553500065325124,1131.0,0.6993610305046709,0.047222222222222276,0.979955187238877,False
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp002959755,-0.8570347646587563,-0.8258972217322544,0.05339146932042523,909.0,0.19228606516089464,-0.15833333333333333,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides gordonii,-0.07912248835934804,0.03661290297289754,,957.0,0.3488712652312881,-0.11388888888888893,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Merdimonas;s__Merdimonas faecis,-0.4713755734804589,-0.7425092096786966,-0.6555319199715625,1246.0,0.20565269688884924,0.15370370370370368,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp001304935,-0.707915467690457,-0.6588866709971718,0.1035467562019311,966.0,0.38541831470249865,-0.10555555555555551,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002297965,-0.8030380933054638,-0.7181085516665264,0.161266482677963,990.0,0.49370771392234647,-0.08333333333333337,0.979955187238877,False
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900544095,-0.49850745819542835,-0.508625781157557,-0.028989502007292264,1101.0,0.87542815185372,0.019444444444444375,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia hansenii,-0.6319041003224063,-0.8454512069726656,-0.42001586843499966,951.0,0.32577280472016856,-0.11944444444444446,0.979955187238877,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D sp900764435,-0.7709366039270682,-0.8697915219248891,-0.1740574180386776,1069.0,0.936002231687768,-0.010185185185185186,0.979955187238877,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;s__Alcanivorax profundi,-0.8281718523241784,-0.7811996611424441,0.08423884619823183,1003.0,0.558540911188414,-0.0712962962962963,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp003524945,-0.8675414399357864,-0.6952859522009224,0.3193262316191241,872.0,0.11255972522965367,-0.19259259259259254,0.979955187238877,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D parainfluenzae_L,-0.7531302180024118,-0.8610112962244191,-0.19313283365907435,1047.0,0.8037214899639916,-0.030555555555555558,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__Pelethousia;s__Pelethousia gallinarum,-0.902378724646549,-0.8196270844685148,0.13876539497686485,982.0,0.4559083970315664,-0.09074074074074079,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp018919065,0.09040939838095109,0.10371967718396562,-0.19814496200886605,1020.0,0.6491035754102163,-0.05555555555555558,0.979955187238877,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_B;s__Citrobacter_B koseri,-1.0078701872216298,-0.8063249686186487,0.3218765306728384,917.0,0.2139899946749898,-0.1509259259259259,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Limivivens;s__Limivivens sp900543575,-0.3063362236959503,-0.3420606630649231,-0.15913623087455553,1164.0,0.5231219255918471,0.07777777777777772,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS856;s__UMGS856 sp900546265,-0.5006362893949164,-0.6921706768786171,-0.4673649537434723,1166.0,0.5132182167341814,0.07962962962962972,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp902363045,-0.028416887940028827,0.10944623847450721,,1054.0,0.8453903064234387,-0.024074074074074026,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900771995,-0.461860463966654,-0.4418495559487231,0.06390182011409813,975.0,0.42421418184519744,-0.09722222222222221,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp003522105,-0.3781140524297651,-0.6156850167959631,-0.7033709925507966,1221.0,0.282629844258815,0.13055555555555554,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster lavalensis,-0.6155927590496794,-0.5250612402694037,0.22949056136486715,1014.0,0.6164478235130606,-0.061111111111111116,0.979955187238877,False
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp905209685,-0.7694861008583497,-0.7694612772324304,4.654210082567942e-05,957.0,0.3488712652312881,-0.11388888888888893,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Onthomonas;s__Onthomonas sp900758315,1.02697435947051,0.9124093821088077,0.17064697547504035,1234.0,0.24045758113408833,0.1425925925925926,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_AP;s__Clostridium_AP sp000509125,-0.7590492629025474,-0.6157985724975279,0.30173499775342827,855.0,0.08601674297148458,-0.20833333333333337,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecalis,0.5078212186747716,0.516910115304501,-0.02559275689522586,1067.0,0.9238462957453292,-0.012037037037037068,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000285855,0.1368674502348059,0.02950217164194302,2.2138863227165992,1087.0,0.9603560834940994,0.0064814814814815325,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster citroniae,-0.10794526564070822,-0.013078213746602096,3.045062566743342,1039.0,0.7567805539543151,-0.037962962962962976,0.979955187238877,False
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp900552715,-0.8517131038952671,-0.8434487509400046,0.014067135188937496,904.0,0.17956939550836826,-0.16296296296296298,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp900552475,-0.5675799943397339,-0.843034105293399,-0.5707672580606216,1222.0,0.27921807274509314,0.13148148148148153,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp014750685,-0.3600672850260176,-0.11738835093435618,1.6169772766951493,936.0,0.2724788401303806,-0.1333333333333333,0.979955187238877,False
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium faecium,-0.00796517984546976,-0.3149653926021826,-5.305342589326461,1089.0,0.9481731048515156,0.008333333333333304,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella hominis,0.16995350257536151,0.2771510956537722,-0.7055326159554365,1183.0,0.4331357069741649,0.09537037037037033,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii,1.037578472431092,0.7276004850416993,0.5120020422198074,1155.0,0.5688705132673253,0.06944444444444442,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A,0.39384074363949667,0.5495994661604897,-0.48076823398166524,1053.0,0.8394081648117079,-0.025000000000000022,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes caccae,-0.7530637173825041,-0.6349238785322002,0.24618830125658597,949.0,0.3182995107597103,-0.12129629629629635,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q saccharolyticum_A,-0.6670290591956722,-0.4739676094199973,0.4929611442095905,943.0,0.29655868632954907,-0.12685185185185188,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola faecipullorum_A,-0.290642853705626,-0.18742316715700816,0.632948142598141,1071.0,0.9481731048515156,-0.008333333333333304,0.979955187238877,False
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Anaeroglobus;s__Anaeroglobus micronuciformis,-0.8491474506153428,-0.9755870134939366,-0.2002554608770761,1001.0,0.5483033178395779,-0.07314814814814818,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides congonensis,0.09313511389120127,0.299307434159308,-1.6842310099412505,885.0,0.1369148259806313,-0.18055555555555558,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066145,0.3702219077877959,0.09347726458682828,1.9857028452434984,1246.0,0.20565269688884924,0.15370370370370368,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp900544105,-0.4280275255464427,-0.7141943210509354,-0.7386130861668216,1237.0,0.2313902057944187,0.14537037037037037,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Niameybacter;s__Niameybacter stercoravium,-1.0878585049835512,-1.0951286747524027,-0.009609471597864447,904.0,0.17956939550836826,-0.16296296296296298,0.979955187238877,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D parainfluenzae_A,-0.7959839842328558,-0.8807989312367894,-0.14607331534696166,1049.0,0.8155755674111097,-0.028703703703703676,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002451555,-0.7342641241043846,-0.5746724368832832,0.3535592575670252,1002.0,0.553410514978032,-0.07222222222222219,0.979955187238877,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella michiganensis,-0.9123459557547453,-1.0016857350124144,-0.1347770600147488,953.0,0.33335926265565985,-0.11759259259259258,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900557255,0.26796466453315276,0.26964942170051365,-0.009042169200433887,1155.0,0.5688705132673253,0.06944444444444442,0.979955187238877,False
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A mortiferum,0.02363465637930508,-0.12192617068287133,,1052.0,0.8334352865455752,-0.025925925925925908,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp900539625,-0.7485284869310611,-0.8587692738083799,-0.19821335115361846,1029.0,0.6993610305046709,-0.047222222222222276,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_C,1.3022899079780128,1.4164151203965267,-0.12119350146820286,1053.0,0.8394081648117079,-0.025000000000000022,0.979955187238877,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis,0.7064843210305154,0.4878279823722794,0.5342850280185979,1147.0,0.6110759495417315,0.06203703703703711,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis,1.3522572951435563,1.6572698518959252,-0.2934388539733367,986.0,0.4746013993529432,-0.08703703703703702,0.979955187238877,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans,1.3612680160387105,1.804861231031135,-0.4069367751997994,940.0,0.28606976350484214,-0.12962962962962965,0.979955187238877,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus,-0.38197507455654195,-0.43792617043365556,-0.1972091682058684,1086.0,0.966451225076894,0.005555555555555536,0.9841662169825804,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides acidifaciens,0.8906634662758713,0.8541961291863951,0.060313057611443135,1075.0,0.972548327391094,-0.00462962962962965,0.9883621213324126,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis,1.2124105675962453,1.1803070488249734,0.03871611640192464,1079.0,0.996949219566001,-0.0009259259259258856,0.996949219566001,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia sp005843885,-0.496934026036956,-0.7260809113860704,-0.5470759957061266,1079.0,0.996949219566001,-0.0009259259259258856,0.996949219566001,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E,0.2922144847056703,0.4536935761046207,-0.6346905398873216,1078.0,0.9908478371027378,-0.0018518518518518823,0.996949219566001,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus intestinigallinarum,-0.6722471588665018,-0.9165694896687148,-0.4472525100030531,1077.0,0.9847469898223813,-0.002777777777777768,0.996949219566001,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus,0.8602222101037401,0.8896069245847652,-0.04845863709928056,1079.0,0.996949219566001,-0.0009259259259258856,0.996949219566001,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_J,0.40088790470792934,0.38680810756084505,0.05158085595475127,1082.0,0.9908478371027378,0.0018518518518517713,0.996949219566001,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900761785,1.2827289741042502,1.2151154940978868,0.07812293234243389,1079.0,0.996949219566001,-0.0009259259259258856,0.996949219566001,False
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas sp900556715,-0.8105495068369172,-0.8114850035803975,-0.0016641281720330202,1079.0,0.996949219566001,-0.0009259259259258856,0.996949219566001,False
