feature,U,pval,effect_size,mean_g1,mean_g2,median_g1,median_g2,log2FC,qval,metabolite_name,pathway
C00296_Quinate,10216.5,0.8505462211136481,0.012946234481426067,0.4585470430518874,0.4504068854573129,0.5121055594921464,0.4921741376021791,-0.025840867331290932,0.907779997704038,C00296,Other
C00695_Cholate,10482.0,0.8533131978417957,-0.012704700256026324,1.6185682915389814,1.6440936035272715,1.7240320258010648,1.694678090655932,0.02257420077685937,0.907779997704038,C00695,Bile Acid
C01879_5-Oxoproline,10219.0,0.8533131086470231,0.012704700256026324,0.477453380530461,0.4644769956799339,0.5183105093701579,0.5878170689096152,-0.0397527269141748,0.907779997704038,C01879,Other
C02679_Dodecanoate,10233.0,0.8688388428715137,0.011352108593787769,0.3764738966409076,0.37353521473736245,0.43643686598947484,0.43291852289712596,-0.011305578637601614,0.9177875100755426,C02679,Other
C00408_Pipecolate,10462.0,0.8755089646729834,-0.010772426452828388,0.7098790493698383,0.6872759129137708,0.6984022342358069,0.6951325201733556,-0.04668383833644569,0.9183660468597729,C00408,Other
C01551_Allantoin,10250.5,0.8883166928577799,0.009661369015989574,0.18088491767761222,0.10837435827536351,-0.4245974575418082,-0.38596273982629514,-0.739048663883009,0.9195253669290495,C01551,Other
"C00986_1,3-Diaminopropane",10450.0,0.8888745213647479,-0.009613062170909625,-0.6331966705473712,-0.6519697938415977,-0.7563170743366588,-0.7563170743366588,0.04215145556234016,0.9195253669290495,C00986,Other
"C11003_2,4-Dimethylaniline",10438.0,0.9022718701064032,-0.008453697888990863,-0.5733678522721459,-0.569315688638789,-1.1703325552508488,-1.1639061120079948,-0.010232160848134317,0.9269916473695923,C11003,Other
C00417_cis-Aconitate,10430.0,0.9112189638876467,-0.007680788367711688,-0.4951288980825484,-0.5957161458388924,-0.8806248835511213,-0.8163318956941422,0.2668209074996053,0.9298152692731089,C00417,Other
C02835_Imidazole-4-acetate,10284.5,0.9263433433284084,0.006376503550553081,-0.3913945126253821,-0.3821693876964473,-0.3417771248943666,-0.33258357306297914,-0.034411308475408,0.9388614966166301,C02835,Other
C11284_3-Indolebutyrate,10295.0,0.9381248162037136,0.005362059803874164,0.22905813816440684,0.1798764213324869,0.2037723810095604,0.014376486307712932,-0.3487077325129887,0.9444209559097788,C11284,Other
C05145_3-Aminoisobutyrate,10363.5,0.9859240965750192,-0.001255977972078659,0.1236508239031768,0.1302530292960222,0.24471039089093338,0.15577476002895652,0.07504507243186428,0.9859240965750192,C05145,Other
