feature,U,pval,effect_size,mean_g1,mean_g2,median_g1,median_g2,log2FC,qval,metabolite_name,pathway
C01004_Trigonelline,5035.5,0.3463901483469549,-0.08395221181788837,-0.4368895016402957,-0.5575234746849732,-0.45473792577714256,-0.5406566090951566,0.3517641135620642,0.6661349006672209,C01004,Other
C03795_N6-Methyl-2'-deoxyadenosine,5019.5,0.36656153537329417,-0.08050801851253908,-0.7849008415307945,-0.902969034814941,-1.074795389568381,-1.081645017034381,0.2021661087094957,0.6960029152657485,C03795,Other
C01035_gamma-Guanidinobutyrate,5006.5,0.3834795621319368,-0.07770961145194266,-0.434748977700712,-0.5080918073837,-0.2502329327862638,-0.3933212929264307,0.22490656729709402,0.7014870038998844,C01035,Other
C00581_Guanidinoacetate,4283.0,0.3815019803265315,0.0780325045743192,-0.1421766132141098,-0.07847372847820237,-0.3151610034207306,-0.07130353492287855,-0.8574025293307537,0.7014870038998844,C00581,Other
C00329_Glucosamine,5011.5,0.3769174802491737,-0.07878592185986433,-0.3496460243232329,-0.39605271372449125,-0.20422914948301685,-0.2752843524325237,0.1797973620226297,0.7014870038998844,C00329,Other
C00178_Thymine,4985.0,0.41248561288126984,-0.07308147669787957,0.5716304717410261,0.5650778367673398,0.8469122022181994,0.6807935282727242,-0.01663321823127127,0.7291303139253953,C00178,Other
C01089_3-Hydroxybutyrate,4306.5,0.413173844557724,0.07297384565708753,0.41940456608195814,0.5349477864692848,0.20167215470654565,0.36633372692404276,0.3510555152973644,0.7291303139253953,C01089,Other
C00719_Betaine,4304.0,0.40973399069325633,0.07351200086104837,0.2694178904176548,0.334270996898137,0.25166561414584776,0.3409365709053591,0.3111725289110419,0.7291303139253953,C00719,Other
C05660_5-Methoxyindoleacetate,4324.5,0.4384550480158219,0.06909912818856956,0.06364241746420758,0.17077145895551216,-0.12435267462939348,0.19279939950738312,1.4240063204213778,0.7348312176127384,C05660,Other
C00163_Propionate,4958.0,0.45069648013581287,-0.06726940049510288,3.083760819021571,3.024507492766974,3.183854686046361,3.138132913439166,-0.027990637301587136,0.7348312176127384,C00163,SCFA
C00346_Ethanolamine phosphate,4978.5,0.4215014461467175,-0.07168227316758147,-0.7056707302034279,-0.6797451875382089,-0.7988562661327505,-0.8708580526533309,-0.0540011389436962,0.7348312176127384,C00346,Other
C00086_Urea,4964.5,0.4413187288171121,-0.06866860402540098,1.7996924140698634,1.7443065237894928,1.67910008144526,1.5961351521512943,-0.04509677163875756,0.7348312176127384,C00086,Other
C02735_Phenylethanolamine,4320.5,0.43275942355920805,0.06996017651490694,-0.7710257162945725,-0.6331134571393351,-1.0308899696262481,-0.9840954306567429,-0.2843149189873608,0.7348312176127384,C02735,Other
C00079_Phe,4330.0,0.44635439358127227,0.06791518673985575,1.4578373232913138,1.5139322678022158,1.3315811340781842,1.4690459594136065,0.054470920003278814,0.7348312176127384,C00079,Other
C05135_4-(beta-Acetylaminoethyl)imidazole,4960.5,0.4470759044877154,-0.0678075556990636,-0.06305801846852745,-0.1759783578509159,-0.0779351465289746,-0.11283853083326245,1.4806462884238596,0.7348312176127384,C05135,Other
C03264_2-Hydroxy-4-methylpentanoate,4953.0,0.4579828747535134,-0.06619309008718122,-0.015509117563280992,-0.07688189850008693,-0.3145043436927837,-0.2812347767765857,2.3095274339718324,0.737858844709816,C03264,Other
C00042_Succinate,4341.0,0.4623915426848181,0.06554730384242813,2.098159128292891,2.1427169046044106,1.8839639286174763,2.0004018989425942,0.030317155224193735,0.737858844709816,C00042,Other
C01008_Trimethylsulfonium,4348.0,0.4727597474828208,0.06404046927133789,-0.6858926612352488,-0.6031078098493863,-0.8448918302616177,-0.8221839751905335,-0.18556690253550967,0.7410193618459043,C01008,Other
C05332_Phenethylamine,4942.0,0.4742523915813788,-0.0638252071897536,-0.6305599114330313,-0.6274491118402931,-0.8547505586483413,-0.813151095280656,-0.007134995405076421,0.7410193618459043,C05332,Other
C05598_Phenaceturate,4923.0,0.5030811271688709,-0.05973522763965122,-0.40246054629549094,-0.460493498125375,-0.5156332374401132,-0.5593317186058787,0.1943334259958881,0.7779605059312437,C05598,Other
C05341_beta-Ala-Lys,4374.5,0.5131571443217708,0.058336024109353124,-0.3667936069384272,-0.29450361376093037,-0.5645192850087457,-0.28949679317828436,-0.31668315751688614,0.7854446086557717,C05341,Other
