feature,U,pval,effect_size,mean_g1,mean_g2,median_g1,median_g2,log2FC,qval,metabolite_name,pathway
C01585_Hexanoate,3314.5,0.36203607137541316,0.08426578256665285,0.8412466737766148,0.9275606931093854,0.9044440963187299,1.0266280684326419,0.14091278914339636,0.6242001230610572,C01585,Other
"C03283_2,4-Diaminobutyrate",3312.0,0.3581064002200145,0.08495648570244507,-0.8036243080126461,-0.7527563999072513,-0.9517132286802434,-0.907275474176984,-0.09433813472211253,0.6242001230610572,C03283,Other
C00475_Cytidine,3317.5,0.36678401447880904,0.08343693880370218,-0.4417117426079327,-0.41657265330866666,-0.3431361597605709,-0.28120097807677125,-0.08453705208539938,0.6252000246797881,C00475,Other
C00388_Histamine,3331.0,0.38863214932825585,0.07970714187042405,0.18847863674040802,0.3438340970184064,0.20317651336574927,0.32065139640584395,0.8673116069308814,0.6549980044858245,C00388,Other
C00711_Malate,3338.0,0.40026570691837304,0.07777317309020582,0.43157535594605223,0.4931178968705609,0.5054087234205085,0.5275752440818944,0.19232012791050931,0.6671095115306218,C00711,Other
C01004_Trigonelline,3343.5,0.40955019831852757,0.07625362619146292,-0.519174574153927,-0.4368895016402957,-0.45112739056547513,-0.45473792577714256,-0.24895129307515337,0.6750827444810894,C01004,Other
C00296_Quinate,3892.5,0.4146678640161289,-0.07542478242851214,0.4585470430518874,0.33676902111397705,0.5121055594921464,0.33874489589437484,-0.445310315478853,0.6760889087219493,C00296,Other
C01089_3-Hydroxybutyrate,3362.5,0.442597088511276,0.0710042823594419,0.43505470238486793,0.41940456608195814,0.17904600957331063,0.20167215470654565,-0.052854243871609634,0.710541954149018,C01089,Other
C02835_Imidazole-4-acetate,3364.0,0.4452729579333846,0.07058986047796656,-0.3913945126253821,-0.34636286347346773,-0.3417771248943666,-0.32818831365564916,-0.17633927523887205,0.710541954149018,C02835,Other
C01672_Cadaverine,3369.0,0.4542483287879492,0.06920845420638211,1.4835367601409213,1.5675703301705186,1.7253329816732033,1.7499770973088016,0.07948949658157525,0.7172342033493935,C01672,Polyamine
C00242_Guanine,3375.0,0.4651511226149313,0.06755076668048077,-0.4132357023945489,-0.3823981953396569,-0.4070263785230128,-0.32307952638473647,-0.11188918984382622,0.7267986290858302,C00242,Other
C05598_Phenaceturate,3383.0,0.4799076835434243,0.06534051664594553,-0.3836447885280813,-0.40246054629549094,-0.5909728008030207,-0.5156332374401132,0.06907620384819403,0.7421252838300376,C05598,Other
